,0
17067,SRR3622473
17068,SRR6740436
17069,ERR1230388
17070,SRR5883591
17071,SRR6178290
17072,SRR5980404
17073,SRR4034989
17074,SRR5646638
17075,SRR5333086
17076,ERR2522063
17077,SRR3473936
17078,SRR7135134
17079,ERR2190067
17080,SRR5632911
17081,SRR2124308
17082,SRR2053353
17083,SRR6129528
17084,SRR6457792
17085,SRR1302830
17086,ERR2522155
17087,SRR5184992
17088,SRR1814393
17089,SRR1597492
17090,SRR2154054
17091,ERR1940744
17092,SRR1206152
17093,SRR5644436
17094,SRR6956370
17095,SRR6325213
17096,SRR5291697
17097,SRR1569795
17098,SRR6798624
17099,SRR3345950
17100,ERR2519477
17101,SRR3933746
17102,SRR2078192
17103,SRR1633877
17104,SRR3930175
17105,SRR3345873
17106,SRR6890543
17107,SRR1422640
17108,SRR4031419
17109,SRR1269870
17110,SRR3644425
17111,SRR7429982
17112,SRR972403
17113,SRR3497922
17114,ERR1102606
17115,SRR6457867
17116,SRR1502841
17117,SRR2533407
17118,SRR3399701
17119,SRR2070998
17120,SRR2915355
17121,ERR2531799
17122,SRR6368621
17123,SRR3474649
17124,SRR3345814
17125,SRR5376182
17126,SRR3606954
17127,SRR5043166
17128,SRR3489872
17129,SRR5888722
17130,SRR2134930
17131,SRR5514417
17132,SRR2124278
17133,SRR3473503
17134,ERR1940742
17135,SRR3488864
17136,SRR5280359
17137,SRR3113971
17138,ERR2522022
17139,ERR2521238
17140,SRR7184393
17141,ERR1947107
17142,ERR2189892
17143,SRR5851292
17144,SRR2124538
17145,SRR5076994
17146,SRR7873736
17147,SRR1187613
17148,SRR5188394
17149,SRR974869
17150,SRR5231231
17151,SRR2057390
17152,SRR6396649
17153,SRR5417954
17154,SRR2540932
17155,SRR5056328
17156,SRR5000197
17157,SRR2993983
17158,SRR6156916
17159,ERR1102491
17160,SRR5452339
17161,SRR3215366
17162,SRR5318256
17163,SRR2124456
17164,SRR1193827
17165,SRR5488510
17166,SRR7167520
17167,SRR1917077
17168,SRR4298919
17169,SRR1207457
17170,SRR3027730
17171,SRR1849355
17172,SRR3634421
17173,SRR2544802
17174,SRR975361
17175,ERR2522245
17176,SRR3606983
17177,SRR5184994
17178,SRR3126337
17179,SRR5085209
17180,SRR1996284
17181,SRR5861484
17182,SRR1505049
17183,SRR7253192
17184,SRR2026406
17185,SRR1284698
17186,ERR2523739
17187,SRR3294945
17188,ERR2309503
17189,SRR1030284
17190,SRR1393987
17191,SRR3948599
17192,SRR3198675
17193,SRR2134918
17194,SRR1271382
17195,ERR2520699
17196,SRR5378764
17197,ERR1102569
17198,SRR5764945
17199,SRR3210399
17200,SRR5278848
17201,SRR959031
17202,ERR2261649
17203,SRR5017114
17204,SRR6283489
17205,ERR1816998
17206,SRR3139470
17207,SRR3131137
17208,SRR1258037
17209,ERR1432975
17210,SRR1393990
17211,SRR5488524
17212,ERR1599837
17213,SRR1575974
17214,SRR5646643
17215,SRR3067416
17216,SRR3474659
17217,SRR1207542
17218,ERR2522073
17219,SRR1816061
17220,SRR3437514
17221,ERR2519514
17222,SRR2352247
17223,SRR5181493
17224,SRR6806305
17225,SRR3215337
17226,SRR1505053
17227,ERR1102448
17228,SRR2914433
17229,SRR5912802
17230,SRR6179053
17231,ERR1738657
17232,SRR1805438
17233,SRR3181828
17234,ERR2190110
17235,SRR5817483
17236,ERR1276164
17237,SRR6107614
17238,SRR5120729
17239,SRR3115250
17240,SRR3474637
17241,SRR1269918
17242,SRR6311302
17243,SRR3108934
17244,ERR1230441
17245,SRR5341843
17246,SRR3660018
17247,ERR1599764
17248,SRR2124523
17249,SRR7866798
17250,SRR1504999
17251,SRR1811627
17252,SRR3082366
17253,SRR1001051
17254,SRR1998952
17255,ERR1590246
17256,ERR2522104
17257,SRR1203037
17258,SRR3345842
17259,SRR2220990
17260,SRR5084555
17261,SRR2960782
17262,SRR3131139
17263,SRR3067411
17264,SRR1649551
17265,SRR4473727
17266,ERR2523736
17267,SRR2051116
17268,SRR1005714
17269,SRR2954314
17270,SRR6178418
17271,SRR2047421
17272,SRR6113228
17273,SRR3929015
17274,SRR1481681
17275,SRR1575081
17276,SRR1575055
17277,SRR1520060
17278,SRR5642356
17279,SRR1562148
17280,SRR7430548
17281,SRR6841011
17282,SRR7521599
17283,SRR954552
17284,SRR1816073
17285,SRR7591121
17286,SRR3945593
17287,ERR1102436
17288,SRR4733493
17289,SRR3181836
17290,ERR2135623
17291,SRR1793276
17292,ERR2190065
17293,SRR1101497
17294,SRR1946894
17295,SRR3622477
17296,SRR3634449
17297,SRR3133025
17298,SRR6207080
17299,SRR3345532
17300,SRR6212580
17301,ERR1738663
17302,SRR5764948
17303,SRR2905868
17304,ERR1102572
17305,SRR6426044
17306,SRR3131129
17307,SRR1001045
17308,SRR6425535
17309,SRR3642951
17310,SRR2982249
17311,SRR6380106
17312,SRR5489086
17313,SRR5443642
17314,SRR5645955
17315,SRR1814337
17316,SRR1411182
17317,SRR1449234
17318,ERR1102483
17319,SRR2952737
17320,SRR2029603
17321,SRR1783164
17322,SRR1973649
17323,ERR1940780
17324,SRR1030277
17325,SRR6050879
17326,ERR1599868
17327,SRR6214504
17328,SRR3272413
17329,SRR5076996
17330,SRR1556976
17331,SRR5318583
17332,SRR5278834
17333,SRR7478766
17334,ERR1276242
17335,SRR1270000
17336,SRR5680742
17337,SRR1816004
17338,SRR5280373
17339,SRR3176165
17340,ERR2135740
17341,SRR5758422
17342,ERR1230407
17343,SRR6232089
17344,SRR5231229
17345,SRR6305367
17346,SRR3394969
17347,SRR5291684
17348,SRR5632018
17349,SRR3055302
17350,SRR6190241
17351,SRR5647023
17352,SRR4052274
17353,SRR3948512
17354,SRR5085115
17355,SRR4431685
17356,SRR5715008
17357,SRR988688
17358,SRR2648539
17359,SRR5195800
17360,SRR6740449
17361,SRR2082786
17362,SRR3623949
17363,SRR5676319
17364,SRR1269869
17365,SRR1973673
17366,SRR2046989
17367,SRR3330405
17368,SRR1610014
17369,SRR5381877
17370,ERR1599807
17371,SRR5160258
17372,SRR1694040
17373,SRR5400272
17374,SRR6840688
17375,ERR2135685
17376,SRR1005499
17377,ERR2189854
17378,SRR3474562
17379,SRR5353340
17380,SRR7428196
17381,SRR7591118
17382,SRR4256022
17383,ERR2520676
17384,SRR6234968
17385,ERR2135631
17386,SRR2960765
17387,SRR1033759
17388,SRR2051280
17389,SRR5318944
17390,SRR6937752
17391,ERR2519491
17392,SRR1597497
17393,SRR6113903
17394,SRR1974137
17395,SRR1633545
17396,SRR6452937
17397,SRR2124520
17398,SRR2167830
17399,SRR3344825
17400,ERR1100961
17401,ERR1738784
17402,SRR1217481
17403,ERR2135586
17404,SRR7619129
17405,SRR1005720
17406,SRR7056254
17407,SRR7135489
17408,SRR3490090
17409,SRR6798572
17410,SRR7497076
17411,ERR1102413
17412,SRR3108927
17413,SRR1514752
17414,SRR3405535
17415,SRR1619218
17416,SRR6304952
17417,SRR7429981
17418,ERR2519472
17419,SRR2124514
17420,ERR1432981
17421,SRR2184253
17422,SRR3945599
17423,SRR3634437
17424,SRR6321966
17425,SRR2167831
17426,SRR5318941
17427,SRR5577135
17428,SRR5088132
17429,SRR5663630
17430,SRR3173669
17431,SRR5195692
17432,SRR5279073
17433,SRR1535001
17434,SRR5616350
17435,SRR2585420
17436,ERR2522157
17437,SRR1763800
17438,SRR5814745
17439,ERR2189870
17440,SRR5019798
17441,SRR1805379
17442,SRR1818085
17443,SRR1811674
17444,SRR1463366
17445,ERR2521879
17446,ERR1947105
17447,ERR1102470
17448,SRR5010515
17449,ERR1599789
17450,SRR5663637
17451,SRR5400203
17452,SRR3215328
17453,SRR3147935
17454,SRR4032996
17455,SRR2046980
17456,SRR6116347
17457,SRR1753939
17458,ERR2261432
17459,SRR5318441
17460,SRR7352613
17461,SRR1805483
17462,SRR3712471
17463,SRR4190336
17464,SRR1805466
17465,SRR5452655
17466,SRR6489867
17467,ERR1276231
17468,SRR1269852
17469,SRR5632958
17470,SRR3712443
17471,SRR5056541
17472,SRR2673275
17473,SRR6714725
17474,SRR3215363
17475,ERR1102350
17476,SRR5116524
17477,SRR5764896
17478,SRR6420474
17479,SRR1801553
17480,SRR2124521
17481,SRR4052287
17482,SRR5861488
17483,SRR5526145
17484,ERR2522805
17485,SRR6486997
17486,SRR1654992
17487,SRR5947665
17488,SRR7164084
17489,SRR3578128
17490,SRR1816867
17491,ERR2269934
17492,SRR987662
17493,SRR5223165
17494,ERR1940717
17495,SRR7172520
17496,SRR6890658
17497,SRR6413568
17498,SRR6283427
17499,ERR1102605
17500,ERR2261717
17501,SRR6394749
17502,SRR1597460
17503,SRR5632983
17504,SRR5817938
17505,SRR2727688
17506,SRR5817966
17507,SRR7429306
17508,ERR2261321
17509,SRR2540523
17510,ERR2522987
17511,SRR6131206
17512,ERR2521125
17513,SRR5159833
17514,ERR2523681
17515,SRR4298924
17516,SRR4417912
17517,SRR7187081
17518,SRR3642984
17519,ERR1304231
17520,SRR2912323
17521,SRR7095750
17522,SRR2414917
17523,SRR3474571
17524,SRR3345901
17525,SRR1030283
17526,SRR5760498
17527,SRR5043172
17528,SRR1640184
17529,SRR1818018
17530,ERR1276246
17531,SRR6956371
17532,SRR5985812
17533,SRR2533827
17534,SRR3321305
17535,SRR3660125
17536,SRR1193836
17537,SRR1449229
17538,SRR5155660
17539,SRR5892458
17540,SRR3027734
17541,SRR4052183
17542,SRR2048055
17543,ERR1599721
17544,SRR5278328
17545,SRR2878363
17546,SRR3647044
17547,ERR1431108
17548,SRR1816093
17549,SRR7244218
17550,SRR1270019
17551,SRR1805503
17552,SRR6394375
17553,ERR2520579
17554,ERR2522030
17555,ERR1102360
17556,ERR2521534
17557,SRR6805087
17558,ERR1304222
17559,ERR2520538
17560,ERR2521987
17561,SRR3535394
17562,SRR2650307
17563,SRR2542472
17564,SRR1555360
17565,SRR2133337
17566,SRR4448178
17567,SRR3100245
17568,ERR1276244
17569,SRR2047511
17570,SRR1481665
17571,ERR2309459
17572,SRR3606576
17573,SRR2848348
17574,SRR1633550
17575,ERR1940735
17576,SRR5297477
17577,SRR7030216
17578,SRR5292096
17579,SRR1544203
17580,ERR1102290
17581,SRR6000381
17582,SRR5244573
17583,SRR5279053
17584,SRR7989187
17585,SRR3345694
17586,SRR2585426
17587,SRR7866076
17588,ERR1431110
17589,SRR1656963
17590,ERR2520745
17591,SRR3667092
17592,SRR5627613
17593,ERR2261531
17594,SRR1619188
17595,SRR1220775
17596,ERR2522235
17597,ERR1102543
17598,SRR5998769
17599,SRR7292620
17600,SRR4272059
17601,SRR1531036
17602,SRR2533189
17603,SRR6114168
17604,SRR5656396
17605,SRR3571289
17606,SRR3660021
17607,SRR1633865
17608,SRR3606965
17609,ERR2520633
17610,SRR2533604
17611,SRR6807439
17612,SRR3173361
17613,SRR6389463
17614,ERR1102506
17615,SRR3199548
17616,SRR4052355
17617,SRR6814541
17618,SRR1265017
17619,ERR2520508
17620,SRR1153450
17621,SRR6807449
17622,SRR3945600
17623,SRR3147947
17624,SRR1973713
17625,SRR1571519
17626,ERR1102477
17627,ERR2523772
17628,SRR6054405
17629,SRR1482380
17630,SRR5278850
17631,ERR2522237
17632,SRR7167736
17633,SRR3112627
17634,ERR1947125
17635,SRR5829301
17636,SRR2485316
17637,SRR1534979
17638,SRR3278088
17639,SRR1597484
17640,SRR6366601
17641,SRR2533677
17642,SRR2047336
17643,SRR3663627
17644,SRR988750
17645,SRR5057184
17646,SRR4089976
17647,SRR3215389
17648,SRR5422005
17649,SRR6292383
17650,SRR6389461
17651,SRR2953198
17652,SRR5764848
17653,SRR1816853
17654,ERR1102526
17655,ERR1738793
17656,SRR3474591
17657,SRR1562092
17658,ERR1276153
17659,SRR2585409
17660,SRR5412529
17661,SRR1141136
17662,SRR5761880
17663,SRR3474623
17664,SRR6491031
17665,SRR6476843
17666,SRR5764917
17667,SRR961963
17668,SRR5292105
17669,SRR5400193
17670,ERR2521884
17671,SRR6929963
17672,SRR5184995
17673,SRR1055845
17674,ERR2261691
17675,ERR2520639
17676,SRR7057541
17677,SRR1394001
17678,SRR6805485
17679,SRR2124391
17680,SRR3489985
17681,ERR2261474
17682,ERR1102281
17683,SRR3143509
17684,SRR4446287
17685,SRR3465341
17686,SRR6479567
17687,SRR2047548
17688,SRR1657611
17689,SRR3112624
17690,SRR1269853
17691,SRR3644423
17692,SRR1041623
17693,SRR1562153
17694,SRR3606923
17695,SRR2003529
17696,ERR1431120
17697,SRR3082373
17698,SRR5896270
17699,SRR7356747
17700,SRR5648750
17701,SRR5882023
17702,SRR4031426
17703,SRR3113990
17704,SRR6811735
17705,SRR2124320
17706,SRR1664810
17707,ERR1599731
17708,ERR2523079
17709,SRR5066070
17710,SRR5042995
17711,SRR1520057
17712,SRR961956
17713,SRR1640129
17714,ERR2521929
17715,ERR1230428
17716,ERR1738702
17717,ERR2135636
17718,ERR1230390
17719,SRR6321789
17720,SRR1033767
17721,SRR4435448
17722,SRR3474632
17723,SRR1264981
17724,SRR1685949
17725,SRR6676359
17726,SRR3306351
17727,ERR2261444
17728,SRR2075059
17729,SRR5366617
17730,SRR7180007
17731,SRR6234972
17732,SRR4052233
17733,SRR7184533
17734,SRR961967
17735,SRR5448078
17736,SRR6325056
17737,SRR5764997
17738,SRR7163874
17739,SRR6767560
17740,SRR1269890
17741,ERR1599728
17742,SRR2414913
17743,SRR5656390
17744,SRR946028
17745,SRR1269995
17746,SRR3116179
17747,SRR5645650
17748,ERR2135664
17749,SRR3345553
17750,SRR3113294
17751,SRR5418732
17752,ERR2261613
17753,ERR2261702
17754,SRR6131200
17755,ERR1940734
17756,SRR3345810
17757,SRR5087876
17758,SRR6457847
17759,ERR2522724
17760,SRR3394996
17761,SRR2564598
17762,ERR2521212
17763,SRR5996759
17764,SRR6050881
17765,SRR1664797
17766,SRR5645617
17767,SRR4237757
17768,SRR7547851
17769,SRR3182721
17770,SRR6396513
17771,SRR5645632
17772,SRR7163881
17773,SRR4190335
17774,ERR2261495
17775,SRR5676296
17776,SRR5632738
17777,ERR2520547
17778,SRR1974086
17779,SRR5648498
17780,SRR1005724
17781,SRR6208260
17782,SRR1505059
17783,ERR1947122
17784,SRR6387411
17785,ERR2522167
17786,ERR1276250
17787,SRR4052082
17788,SRR5084483
17789,SRR7184401
17790,SRR1657622
17791,SRR1695800
17792,SRR3489991
17793,SRR7172537
17794,SRR6750414
17795,SRR1974129
17796,SRR6368628
17797,ERR1599754
17798,ERR2519495
17799,SRR6425042
17800,SRR5318393
17801,ERR2261555
17802,ERR1102565
17803,SRR1112097
17804,ERR2135561
17805,ERR2261400
17806,SRR1973978
17807,SRR5931790
17808,ERR2520548
17809,SRR2646870
17810,SRR6926341
17811,SRR1695828
17812,SRR7866373
17813,SRR2181630
17814,SRR2134945
17815,SRR2724069
17816,SRR6807448
17817,SRR3743162
17818,ERR2520742
17819,SRR5649876
17820,SRR5221857
17821,SRR5680862
17822,SRR3115266
17823,ERR2520830
17824,SRR6010164
17825,SRR7547845
17826,ERR1102614
17827,SRR3708042
17828,SRR6261934
17829,SRR3489317
17830,ERR1102555
17831,SRR1767823
17832,SRR3473938
17833,SRR1220704
17834,SRR1141163
17835,SRR2969421
17836,SRR5985718
17837,SRR1649561
17838,ERR2486987
17839,ERR2190111
17840,SRR1482381
17841,SRR2924571
17842,SRR4052104
17843,SRR4929956
17844,SRR1206237
17845,ERR2522141
17846,SRR1709561
17847,SRR2532711
17848,SRR1166849
17849,SRR6829265
17850,SRR1556291
17851,SRR2047606
17852,SRR5201011
17853,SRR3110023
17854,SRR6349006
17855,ERR1102456
17856,SRR7221346
17857,ERR1102399
17858,SRR2053217
17859,SRR1030285
17860,SRR5079858
17861,SRR972396
17862,SRR5113886
17863,SRR1269925
17864,SRR6930071
17865,ERR2261611
17866,SRR5337911
17867,ERR1947094
17868,SRR5758482
17869,SRR4064277
17870,SRR1378352
17871,SRR4421260
17872,SRR5084851
17873,SRR3147159
17874,SRR5279080
17875,ERR1102401
17876,SRR972397
17877,ERR2261446
17878,SRR5764906
17879,ERR2189995
17880,ERR1230380
17881,SRR5088139
17882,SRR5335919
17883,SRR6333791
17884,SRR4052164
17885,SRR2482391
17886,ERR1940725
17887,SRR4733973
17888,ERR2521949
17889,SRR5318416
17890,SRR6439836
17891,ERR1102574
17892,SRR2047591
17893,SRR5452684
17894,SRR5249185
17895,SRR7352941
17896,SRR6425185
17897,SRR3130407
17898,ERR2522067
17899,ERR2522248
17900,ERR2512057
17901,SRR2916000
17902,SRR6348624
17903,SRR5160286
17904,ERR2261729
17905,SRR2952746
17906,SRR5764851
17907,SRR5883593
17908,SRR2221100
17909,SRR2047456
17910,SRR2831335
17911,ERR1102469
17912,SRR3214162
17913,SRR2047573
17914,SRR3223762
17915,SRR3115434
17916,ERR1940743
17917,SRR4418759
17918,SRR5400190
17919,SRR2954302
17920,ERR1738699
17921,ERR2261591
17922,SRR5297401
17923,SRR1207458
17924,SRR2167837
17925,ERR2135573
17926,SRR3944716
17927,SRR5632886
17928,SRR1535702
17929,SRR2540517
17930,SRR2485312
17931,ERR2261568
17932,SRR4048732
17933,SRR988696
17934,ERR1276181
17935,SRR2040690
17936,ERR1599786
17937,SRR6073364
17938,SRR3215351
17939,ERR1276147
17940,SRR3147176
17941,SRR2583994
17942,SRR1998966
17943,SRR1206167
17944,SRR1030275
17945,SRR6956163
17946,SRR6050902
17947,SRR1220781
17948,ERR1947073
17949,SRR3108915
17950,SRR5931800
17951,SRR5085107
17952,SRR5123177
17953,SRR2954316
17954,SRR4301090
17955,ERR2522123
17956,SRR3945586
17957,SRR5047495
17958,SRR3345941
17959,SRR5469627
17960,SRR5380972
17961,ERR2522179
17962,SRR3168978
17963,SRR7164083
17964,ERR1599756
17965,SRR1021952
17966,SRR6967950
17967,SRR5131999
17968,SRR4434281
17969,SRR3215368
17970,ERR2520712
17971,SRR1816107
17972,ERR2521968
17973,SRR1027101
17974,SRR1955842
17975,SRR1534968
17976,SRR2154045
17977,SRR3344833
17978,SRR3106233
17979,SRR5016876
17980,SRR5085100
17981,SRR1005721
17982,SRR5291676
17983,SRR7245582
17984,ERR2135568
17985,SRR3394986
17986,SRR1451256
17987,SRR5514423
17988,SRR5764867
17989,SRR5486818
17990,SRR3611560
17991,SRR6930612
17992,SRR7419896
17993,SRR1767799
17994,SRR1695820
17995,SRR5085148
17996,SRR6249766
17997,ERR1304267
17998,SRR6680221
17999,SRR1027100
18000,SRR1695837
18001,SRR2102454
18002,SRR1814341
18003,SRR5642354
18004,SRR3646058
18005,SRR5488358
18006,ERR1102319
18007,SRR1753941
18008,SRR2051153
18009,SRR4454643
18010,SRR2480529
18011,ERR1102590
18012,SRR2915988
18013,SRR2915963
18014,ERR2135560
18015,SRR3452344
18016,SRR6958565
18017,SRR6798585
18018,SRR7135133
18019,SRR5632038
18020,SRR4252483
18021,ERR2521246
18022,SRR5839912
18023,SRR6896673
18024,SRR5233149
18025,SRR5494844
18026,SRR3096919
18027,SRR3391876
18028,SRR6798593
18029,SRR6026370
18030,SRR3400328
18031,SRR2924603
18032,SRR5341848
18033,SRR2134925
18034,SRR1033771
18035,SRR5758438
18036,SRR2078914
18037,SRR1803139
18038,SRR6012882
18039,ERR1432985
18040,SRR6798534
18041,SRR5865416
18042,SRR3646067
18043,SRR3173671
18044,SRR1571545
18045,SRR1640213
18046,SRR3634419
18047,SRR2831327
18048,ERR2261477
18049,SRR2102944
18050,SRR1039788
18051,SRR1818030
18052,SRR5631656
18053,ERR2135530
18054,SRR5000264
18055,SRR1653389
18056,SRR5486830
18057,SRR2564605
18058,SRR1068558
18059,SRR1619175
18060,SRR7164103
18061,SRR1269877
18062,SRR6740441
18063,SRR3344823
18064,SRR2914422
18065,SRR1815984
18066,SRR1520091
18067,SRR6026373
18068,SRR6798626
18069,SRR5185038
18070,SRR3199599
18071,SRR2048415
18072,SRR5604250
18073,SRR1270034
18074,ERR2522716
18075,SRR3394999
18076,SRR2048410
18077,SRR2064177
18078,SRR7196753
18079,ERR2521235
18080,SRR5292101
18081,SRR6695294
18082,SRR5146465
18083,SRR5942331
18084,SRR1272786
18085,SRR6829260
18086,SRR5032258
18087,SRR5452654
18088,SRR7029385
18089,SRR6459229
18090,SRR3345894
18091,SRR5663699
18092,SRR7184414
18093,SRR1709626
18094,SRR1534998
18095,SRR2047250
18096,SRR3219829
18097,ERR1230360
18098,SRR3309154
18099,SRR6798595
18100,SRR2905859
18101,SRR6333789
18102,SRR6420469
18103,SRR4052236
18104,SRR2054168
18105,ERR1599804
18106,SRR6977616
18107,SRR1633519
18108,ERR1304269
18109,ERR2522219
18110,ERR2135591
18111,SRR3606929
18112,SRR1269939
18113,SRR2724145
18114,SRR5278948
18115,SRR5996997
18116,SRR6333793
18117,SRR6387425
18118,SRR2831341
18119,SRR1908952
18120,SRR3771476
18121,SRR6956842
18122,SRR3091771
18123,ERR1947098
18124,SRR5859415
18125,SRR5223179
18126,SRR6814048
18127,ERR2135686
18128,SRR1203001
18129,SRR3474578
18130,SRR1970567
18131,ERR2189835
18132,ERR2522069
18133,SRR1112242
18134,SRR3112632
18135,SRR3540958
18136,ERR2522094
18137,SRR7250809
18138,SRR1272787
18139,ERR2135638
18140,SRR2154039
18141,SRR5764984
18142,SRR6956816
18143,SRR5155657
18144,SRR3173566
18145,SRR6436599
18146,SRR1039801
18147,SRR5000316
18148,SRR7182229
18149,ERR1102611
18150,SRR3191374
18151,ERR2521888
18152,SRR3108918
18153,SRR6742493
18154,SRR2916697
18155,SRR7989182
18156,SRR5764959
18157,ERR1100977
18158,SRR1917485
18159,ERR1102291
18160,SRR1039798
18161,SRR2542466
18162,SRR6425046
18163,SRR1270031
18164,SRR3669936
18165,SRR7172530
18166,SRR1182223
18167,SRR5084853
18168,SRR5079899
18169,SRR1996281
18170,ERR2135696
18171,SRR3535390
18172,SRR5353325
18173,SRR5817813
18174,SRR1272886
18175,ERR2520532
18176,SRR5087874
18177,SRR1779439
18178,SRR3928670
18179,SRR5084480
18180,SRR3147943
18181,SRR4004041
18182,SRR2078280
18183,SRR6366515
18184,SRR3985795
18185,ERR2512040
18186,SRR5646991
18187,SRR7535617
18188,ERR1738780
18189,SRR3489869
18190,SRR2051144
18191,SRR2352249
18192,SRR1207522
18193,SRR3113290
18194,ERR2261419
18195,SRR3944712
18196,SRR3611771
18197,SRR3391883
18198,ERR1276154
18199,SRR5085126
18200,SRR1531038
18201,SRR7241799
18202,SRR7518017
18203,SRR6740437
18204,SRR2954306
18205,SRR3082365
18206,SRR3624075
18207,SRR1619198
18208,ERR2520640
18209,SRR1745442
18210,SRR3372265
18211,ERR1947133
18212,SRR5632276
18213,SRR3137563
18214,SRR6457561
18215,ERR2520682
18216,ERR2520816
18217,SRR2915356
18218,SRR5839920
18219,SRR5209224
18220,SRR5244400
18221,SRR5263253
18222,ERR2521275
18223,SRR7189170
18224,ERR2523680
18225,ERR2522040
18226,SRR3110280
18227,ERR2522051
18228,SRR5017507
18229,SRR2053215
18230,SRR7135613
18231,ERR2261664
18232,SRR1027092
18233,SRR5084552
18234,SRR3399702
18235,SRR6425066
18236,SRR5335935
18237,SRR1793279
18238,SRR5577138
18239,SRR3091402
18240,SRR1818109
18241,SRR2585408
18242,SRR3116193
18243,SRR3489886
18244,SRR5292069
18245,SRR5930186
18246,SRR1640166
18247,SRR5764950
18248,SRR7292982
18249,SRR1166835
18250,SRR3474613
18251,ERR1276158
18252,SRR6251801
18253,SRR2724067
18254,SRR1394025
18255,SRR3878195
18256,SRR1917066
18257,ERR1102534
18258,ERR2512034
18259,ERR2522076
18260,SRR1656993
18261,SRR1198968
18262,SRR6424984
18263,SRR3732731
18264,SRR5764876
18265,SRR4052017
18266,SRR2184256
18267,ERR1599857
18268,SRR5930178
18269,SRR1657002
18270,SRR5663585
18271,SRR2075285
18272,SRR3400313
18273,SRR2960805
18274,ERR1940731
18275,SRR1640198
18276,SRR3181841
18277,SRR5676340
18278,ERR1738755
18279,SRR5989135
18280,SRR1815998
18281,SRR1584390
18282,SRR1575089
18283,ERR1599797
18284,SRR6680217
18285,SRR5712004
18286,SRR2915999
18287,SRR4048568
18288,SRR5085124
18289,SRR1818082
18290,SRR2124545
18291,SRR6807413
18292,SRR6028670
18293,SRR3345841
18294,ERR1431098
18295,SRR1695784
18296,SRR6958626
18297,SRR6388654
18298,SRR5292085
18299,SRR6798598
18300,SRR1973609
18301,SRR2053218
18302,ERR2135625
18303,ERR2261698
18304,SRR5489100
18305,SRR6740453
18306,SRR1263977
18307,SRR5452267
18308,SRR6798590
18309,ERR2521919
18310,SRR6249755
18311,ERR2522229
18312,SRR5292089
18313,SRR2048406
18314,ERR2135659
18315,ERR1590266
18316,SRR1693273
18317,ERR2486989
18318,SRR1946991
18319,SRR4034994
18320,ERR1304204
18321,SRR5646994
18322,SRR2777516
18323,SRR3986223
18324,SRR5195801
18325,SRR5764899
18326,SRR6396393
18327,SRR974863
18328,ERR2522050
18329,SRR6829232
18330,SRR6798573
18331,SRR3191421
18332,SRR6236061
18333,SRR3489984
18334,SRR1506609
18335,ERR2521638
18336,SRR3634448
18337,SRR2727850
18338,SRR5016902
18339,SRR4052089
18340,ERR1304256
18341,SRR2061217
18342,ERR1102628
18343,SRR1685968
18344,SRR6681096
18345,SRR1818101
18346,ERR2520817
18347,SRR5209033
18348,SRR5349699
18349,SRR3611773
18350,SRR5682278
18351,SRR7547843
18352,SRR2225453
18353,SRR5409484
18354,ERR2520631
18355,SRR1793286
18356,SRR3945608
18357,ERR1102432
18358,SRR3371831
18359,SRR3345903
18360,SRR1633507
18361,SRR6377097
18362,SRR2982248
18363,SRR5164654
18364,SRR1112089
18365,SRR2914439
18366,SRR5279063
18367,SRR1793282
18368,SRR5912798
18369,ERR2261728
18370,SRR2134917
18371,SRR4052123
18372,SRR3147171
18373,SRR1177202
18374,SRR6926475
18375,SRR3490074
18376,ERR1276183
18377,SRR1509668
18378,SRR6387214
18379,SRR5758443
18380,SRR6784096
18381,SRR6234971
18382,SRR5494811
18383,SRR5188392
18384,SRR5760495
18385,SRR3091786
18386,SRR1815996
18387,ERR2261456
18388,SRR1816385
18389,ERR1276247
18390,SRR1998940
18391,SRR6304953
18392,ERR2261654
18393,SRR3745084
18394,SRR1805516
18395,SRR3345853
18396,ERR2261374
18397,SRR6506632
18398,SRR1815444
18399,SRR4052161
18400,SRR6366589
18401,SRR1796129
18402,SRR3175186
18403,SRR1562134
18404,SRR5249190
18405,SRR6395258
18406,SRR5645599
18407,SRR5764951
18408,SRR3109061
18409,SRR3278087
18410,SRR974890
18411,SRR1610018
18412,ERR2523758
18413,SRR5195796
18414,SRR5942401
18415,SRR5452337
18416,SRR7135032
18417,SRR5085131
18418,ERR2522241
18419,SRR5016899
18420,SRR6015126
18421,SRR6829266
18422,SRR5045466
18423,ERR2261468
18424,ERR2261587
18425,SRR4252489
18426,ERR2522088
18427,SRR7130345
18428,SRR7047748
18429,SRR1803099
18430,SRR3168964
18431,SRR1973679
18432,SRR1451270
18433,SRR5647015
18434,SRR7345802
18435,SRR6966182
18436,SRR5292077
18437,SRR5494843
18438,SRR5278851
18439,SRR954544
18440,SRR5408717
18441,SRR2977537
18442,SRR5314835
18443,SRR4341159
18444,ERR1304247
18445,SRR5647009
18446,SRR3930181
18447,SRR5815073
18448,SRR5167742
18449,SRR5077028
18450,SRR5452266
18451,SRR7850346
18452,SRR2916711
18453,SRR1818083
18454,SRR5195757
18455,SRR4427297
18456,ERR2520773
18457,ERR1599815
18458,SRR1812795
18459,SRR6321961
18460,SRR5113881
18461,SRR954558
18462,SRR1815982
18463,SRR3405577
18464,SRR2047417
18465,SRR5017153
18466,ERR2520769
18467,SRR6451434
